Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),Age,km_year,km_unit
Volkswagen,Caddy,0.8,Combi,0.22306230623062306,0.2916666666666667,Diesel,Manual,0.06663326653306613,0.2,0.40451812716341773,2
Ford,Mondeo,0.88,Universal,0.1791179117911791,0.270625,Diesel,Manual,0.10571142284569138,0.12,0.5110220440881763,2
Mitsubishi,Rare,0.7,SUV,0.1549154915491549,0.686875,Petrol,Automatic,0.07414829659318638,0.3,0.19213426853707416,0
KIA,Sorento,0.92,Crossover,0.12391239123912391,0.375,Diesel,Automatic,0.19839679358717435,0.08,0.49498997995991983,2
Toyota,Avensis,0.78,Sedan,0.21992199219921993,0.3333333333333333,Petrol,Manual,0.07313627254509018,0.22,0.36539746158984626,1
Renault,Kangoo,0.56,Minivan,0.1999199919991999,0.3541666666666667,Diesel,Manual,0.005511022044088177,0.44,0.17225755859545178,0
Dacia,Logan Mcv,0.8,Universal,0.20283528352835284,0.29125,Metan/Propan,Manual,0.045090180360721446,0.2,0.36767170705046454,1
KIA,Rare,0.72,Universal,0.26492649264926493,0.25,Petrol,Manual,0.052104208416833664,0.28,0.35203740814963264,1
Dacia,Logan Mcv,0.76,Microvan,0.17591759175917593,0.2708333333333333,Diesel,Manual,0.04909819639278557,0.24,0.2693078464621551,1
Volkswagen,Caddy,0.74,Minivan,0.16491649164916491,0.2916666666666667,Petrol,Manual,0.027054108216432865,0.26,0.23418265101631836,1
Mercedes,E Class,0.88,Sedan,0.15791579157915792,0.020833333333333332,Diesel,Automatic,0.18837675350701402,0.12,0.45032922988834806,2
Skoda,Rare,0.8,Hatchback,0.21274127412741276,0.20833333333333334,Petrol,Manual,0.04909819639278557,0.2,0.38571688832209877,1
Volvo,XC90,0.88,SUV,0.09940994099409942,0.375,Diesel,Automatic,0.20340681362725452,0.12,0.2828514171199542,1
Audi,Q5,0.76,Crossover,0.18791879187918792,0.375,Petrol,Automatic,0.10821643286573146,0.24,0.2878063819947587,1
Opel,Vectra,0.44,Sedan,0.22792279227922793,0.3329166666666667,Petrol,Manual,0.014028056112224449,0.56,0.15555248427890261,0
Hyundai,Tucson,0.9,SUV,0.2069206920692069,0.375,Diesel,Automatic,0.18587174348697394,0.1,0.6893787575150301,2
Toyota,Rav 4,0.84,SUV,0.0819081908190819,0.375,Petrol,Automatic,0.17284569138276554,0.16,0.18058338900022267,0
Toyota,Rav 4,0.72,SUV,0.1499149914991499,0.4583333333333333,Petrol,Automatic,0.07615230460921844,0.28,0.19839679358717435,0
Skoda,Octavia,0.78,Universal,0.23392339233923393,0.25,Petrol,Manual,0.0531062124248497,0.22,0.38877755511022044,1
Skoda,Octavia,0.78,Universal,0.15991599159915992,0.25,Petrol,Manual,0.06513026052104208,0.22,0.2651970607882432,1
Audi,A6,0.6,Universal,0.4634263426342634,0.4791666666666667,Diesel,Manual,0.014529058116232466,0.4,0.4402901040175589,2
Porsche,Cayenne,0.82,SUV,0.17991799179917992,0.5833333333333334,Diesel,Automatic,0.313627254509018,0.18,0.3587174348697395,1
Opel,Corsa,0.82,Combi,0.12991299129912992,0.22916666666666666,Diesel,Manual,0.0531062124248497,0.18,0.25851703406813625,1
Seat,Ibiza,0.8,Minivan,0.1779177917791779,0.20833333333333334,Diesel,Manual,0.04659318637274549,0.2,0.32228092548733833,1
Mercedes,C Class,0.66,Sedan,0.26992699269926995,0.3333333333333333,Metan/Propan,Manual,0.056112224448897796,0.34,0.2985971943887776,1
Opel,Astra,0.74,Universal,0.21092109210921092,0.22916666666666666,Diesel,Manual,0.04458917835671343,0.26,0.3000286286859433,1
Dacia,Duster,0.82,Crossover,0.20992099209920992,0.29104166666666664,Metan/Propan,Manual,0.07314629258517034,0.18,0.4188376753507014,2
Audi,A8,0.86,Sedan,0.10991099109910991,0.5833333333333334,Diesel,Automatic,0.2685370741482966,0.14,0.27354709418837675,1
Volkswagen,Rare,0.68,Minivan,0.0999099909990999,0.4791666666666667,Diesel,Manual,0.09117234468937875,0.32,0.1158788164564423,0
Mercedes,E Class,0.84,Sedan,0.12337233723372337,0.4166666666666667,Diesel,Automatic,0.20340681362725452,0.16,0.2729013582720997,1
Nissan,Rare,0.46,Hatchback,0.27992799279927993,0.25,Petrol,Manual,0.005511022044088177,0.54,0.19839679358717435,0
Hyundai,Santa FE,0.74,Crossover,0.21992199219921993,0.4166666666666667,Diesel,Automatic,0.09318637274549098,0.26,0.31291153736043514,1
Mercedes,M Class,0.72,Crossover,0.1999199919991999,0.6875,Metan/Propan,Automatic,0.1282565130260521,0.28,0.2651970607882432,1
Land Rover,Range Rover,0.72,SUV,0.3349334933493349,0.7083333333333334,Diesel,Automatic,0.06813627254509018,0.28,0.44555778223112885,2
BMW,5 Series,0.48,Sedan,0.3499349934993499,0.0,Metan/Propan,Manual,0.023046092184368736,0.52,0.2577748088770133,1
Volvo,XC90,0.98,SUV,0.0016501650165016502,0.375,Diesel,Automatic,0.629248496993988,0.02,0.015531062124248497,0
Opel,Astra,0.7,Crossover,0.1999199919991999,0.25,Petrol,Manual,0.04308617234468938,0.3,0.24849699398797595,1
Opel,Astra,0.68,Universal,0.22392239223922392,0.2916666666666667,Metan/Propan,Manual,0.03557114228456914,0.32,0.2620535188023105,1
BMW,5 Series,0.6,Sedan,0.11102210221022102,0.4791666666666667,Petrol,Automatic,0.03807615230460922,0.4,0.10402805611222445,0
Renault,Clio,0.72,Sedan,0.1499149914991499,0.25,Diesel,Automatic,0.04308617234468938,0.28,0.19839679358717435,0
KIA,Sportage,0.8,Crossover,0.1542154215421542,0.0,Petrol,Automatic,0.09794589178356713,0.2,0.27910366186919294,1
BMW,7 Series,0.6,Sedan,0.29992999299929995,0.6875,Metan/Propan,Automatic,0.050100200400801605,0.4,0.28428285141711995,1
Volkswagen,Sharan,0.8,Minivan,0.17815381538153816,0.25,Petrol,Manual,0.10821643286573146,0.2,0.3227108762980507,1
Mazda,3,0.74,Sedan,0.24992499249924993,0.3333333333333333,Petrol,Manual,0.025050100200400802,0.26,0.355854566275408,1
BMW,5 Series,0.4,Sedan,0.29992999299929995,0.4791666666666667,Metan/Propan,Manual,0.03807615230460922,0.6,0.19193225159997415,0
Ssangyong,Rare,0.7,SUV,0.21692169216921692,0.520625,Diesel,Manual,0.026052104208416832,0.3,0.26978957915831664,1
Ford,Focus,0.66,Hatchback,0.3069306930693069,0.2916666666666667,Petrol,Automatic,0.033066132264529056,0.34,0.3397906924961033,1
Toyota,Camry,0.94,Sedan,0.022902290229022904,0.4791666666666667,Hybrid,Automatic,0.1882765531062124,0.06,0.11322645290581163,0
Dacia,Duster,0.86,SUV,0.1929192919291929,0.2708333333333333,Diesel,Manual,0.08567134268537074,0.14,0.4814629258517034,2
Mercedes,Rare,0.62,Coupe,0.24692469246924692,0.375,Petrol,Automatic,0.03406813627254509,0.38,0.24549098196392785,1
Volvo,Rare,0.88,Universal,0.11391139113911392,0.375,Diesel,Automatic,0.12324649298597194,0.12,0.3243630117377612,1
Mitsubishi,Rare,0.58,Minivan,0.18091809180918092,0.375,Petrol,Manual,0.04008016032064128,0.42,0.16287119693933322,0
Dacia,Logan Mcv,0.76,Minivan,0.43994399439943993,0.2916666666666667,Metan/Propan,Manual,0.04008016032064128,0.24,0.6762756281794358,2
Volkswagen,Caddy,0.64,Combi,0.0499049904990499,0.3541666666666667,Diesel,Manual,0.024549098196392786,0.36,0.05073304503744331,0
Mercedes,S Class,0.9,Sedan,0.05490549054905491,0.5827083333333334,Diesel,Automatic,0.5490981963927856,0.1,0.18169672678690713,0
Ford,Focus,0.88,Sedan,0.15391539153915393,0.16666666666666666,Petrol,Manual,0.06613226452905811,0.12,0.43887775551102204,2
Audi,A8,0.7,Sedan,0.1929192919291929,0.625,Petrol,Automatic,0.10120240480961924,0.3,0.23972945891783567,1
Volkswagen,Golf,0.38,Hatchback,0.25548054805480547,0.2916666666666667,Petrol,Manual,0.00501002004008016,0.62,0.15803795090180361,0
Audi,A6,0.88,Sedan,0.16637263726372636,0.5764583333333333,Diesel,Automatic,0.27354709418837675,0.12,0.4745376467220154,2
Alfa Romeo,Rare,0.62,Sedan,0.23992399239923992,0.4583333333333333,Diesel,Manual,0.03507014028056112,0.38,0.23847695390781562,1
BMW,X5,0.74,SUV,0.2235783578357836,0.581875,Diesel,Automatic,0.10821643286573146,0.26,0.31814486115087315,1
Skoda,Octavia,0.8,Sedan,0.2589258925892589,0.20833333333333334,Petrol,Automatic,0.06412825651302605,0.2,0.469848788486063,2
Dacia,Logan Mcv,0.72,Universal,0.17162816281628163,0.25,Petrol,Manual,0.018036072144288578,0.28,0.22740280561122245,1
Opel,Astra,0.78,Universal,0.1699169916991699,0.3125,Diesel,Manual,0.03406813627254509,0.22,0.2818971275885103,1
Seat,Rare,0.84,Hatchback,0.13591359135913592,0.25,Petrol,Manual,0.07414829659318638,0.16,0.3008238699621465,1
Hyundai,Rare,0.92,Hatchback,0.026402640264026403,0.2916666666666667,Hybrid,Automatic,0.13326653306613226,0.08,0.10420841683366733,0
Seat,Ibiza,0.68,Hatchback,0.1349134913491349,0.25,Diesel,Manual,0.02905811623246493,0.32,0.15713780502180832,0
Volkswagen,Passat,0.64,Universal,0.26592659265926594,0.3541666666666667,Diesel,Automatic,0.011022044088176353,0.36,0.2785571142284569,1
Mercedes,C Class,0.62,Universal,0.26592659265926594,0.4166666666666667,Diesel,Manual,0.01503006012024048,0.38,0.26452905811623245,1
Volkswagen,Golf,0.8,Hatchback,0.1701170117011701,0.25,Petrol,Manual,0.06663326653306613,0.2,0.3080706868282018,1
Dacia,Duster,0.78,Crossover,0.05690569056905691,0.2708333333333333,Diesel,Manual,0.01753507014028056,0.22,0.09318637274549098,0
Nissan,Rare,0.34,SUV,0.26392639263926393,0.6458333333333334,Diesel,Manual,0.033066132264529056,0.66,0.1536013202876341,0
Mercedes,C Class,0.82,Sedan,0.11391139113911392,0.4166666666666667,Diesel,Manual,0.13326653306613226,0.18,0.22645290581162325,1
Mercedes,C Class,0.7,Sedan,0.1699169916991699,0.4166666666666667,Diesel,Automatic,0.012024048096192385,0.3,0.21092184368737474,1
Mercedes,E Class,0.7,Sedan,0.21992199219921993,0.4166666666666667,Diesel,Automatic,0.01503006012024048,0.3,0.27354709418837675,1
Audi,Q5,0.92,Crossover,0.13791379137913792,0.375,Diesel,Automatic,0.23446893787575152,0.08,0.5511022044088176,2
Opel,Astra,0.72,Hatchback,0.009900990099009901,0.22916666666666666,Diesel,Automatic,0.013527054108216433,0.28,0.011356045424181695,0
Hyundai,Tucson,0.9,Crossover,0.15991599159915992,0.375,Petrol,Automatic,0.14428857715430862,0.1,0.5323981295925184,2
Mercedes,Vito,0.56,Minivan,0.41994199419941997,0.4166666666666667,Diesel,Manual,0.03356713426853707,0.44,0.363945281868084,1
Renault,Megane,0.9,Universal,0.1619161916191619,0.2708333333333333,Diesel,Automatic,0.10821643286573146,0.1,0.5390781563126252,2
Skoda,Fabia,0.82,Universal,0.21092109210921092,0.20833333333333334,Diesel,Manual,0.0531062124248497,0.18,0.42084168336673344,2
Seat,Ibiza,0.8,Universal,0.1719171917191719,0.20833333333333334,Diesel,Manual,0.050100200400801605,0.2,0.31134997267261794,1
Nissan,Rare,0.86,SUV,0.1349134913491349,0.4791666666666667,Hybrid,Automatic,0.16733466933867736,0.14,0.33617234468937873,1
Audi,A4,0.78,Sedan,0.1999199919991999,0.375,Petrol,Automatic,0.10721442885771543,0.22,0.331997327989312,1
Mini,Rare,0.82,Hatchback,0.1499149914991499,0.2916666666666667,Petrol,Manual,0.06613226452905811,0.18,0.2985971943887776,1
Hyundai,Rare,0.72,Sedan,0.23992399239923992,0.4141666666666667,Diesel,Automatic,0.05811623246492986,0.28,0.3186372745490982,1
Toyota,Avensis,0.82,Universal,0.21513251325132512,0.375,Diesel,Manual,0.04308617234468938,0.18,0.42928056112224444,2
BMW,Rare,0.78,Crossover,0.2149214921492149,0.375,Diesel,Manual,0.08517034068136273,0.22,0.3570474281897128,1
Opel,Astra,0.84,Sedan,0.0519051905190519,0.2916666666666667,Petrol,Automatic,0.07615230460921844,0.16,0.11378312179915386,0
Ford,Focus,0.58,Universal,0.20592059205920593,0.2916666666666667,Petrol,Automatic,0.028056112224448898,0.42,0.18564401530333394,0
Renault,Megane,0.8,Universal,0.1699169916991699,0.2627083333333333,Diesel,Automatic,0.06012024048096192,0.2,0.30770632173437784,1
Opel,Astra,0.62,Cabriolet,0.15991599159915992,0.4166666666666667,Petrol,Manual,0.036072144288577156,0.38,0.15831663326653306,0
Volvo,Rare,0.68,Sedan,0.27037903790379036,0.375,Diesel,Manual,0.021042084168336674,0.32,0.31681244842626427,1
Ford,Rare,0.66,Pickup,0.18991899189918993,0.5416666666666666,Metan/Propan,Automatic,0.04308617234468938,0.34,0.20953017145401917,1
Renault,Scenic,0.56,Universal,0.11102210221022102,0.3541666666666667,Diesel,Manual,0.00501002004008016,0.44,0.09480787662281084,0
Fiat,Rare,0.92,Hatchback,0.12291229122912291,0.22916666666666666,Diesel,Automatic,0.09809619238476953,0.08,0.4909819639278557,2
Mercedes,GLC,0.96,SUV,0.024902490249024904,0.5833333333333334,Diesel,Automatic,0.39879759519038077,0.04,0.16499665998663995,0
Mercedes,E Class,0.74,Sedan,0.31493149314931496,0.4166666666666667,Diesel,Automatic,0.08917835671342686,0.26,0.44889779559118237,2
Honda,CR-V,0.8,Crossover,0.1349134913491349,0.375,Petrol,Automatic,0.09719438877755511,0.2,0.2439424303151758,1
Volkswagen,Golf,0.7,Universal,0.15091509150915092,0.24791666666666667,Petrol,Manual,0.03807615230460922,0.3,0.187124248496994,0
BMW,3 Series,0.78,Sedan,0.1699169916991699,0.5833333333333334,Petrol,Automatic,0.09819639278557114,0.22,0.2818971275885103,1
Fiat,Rare,0.5,Hatchback,0.022902290229022904,0.3333333333333333,Petrol,Manual,0.011022044088176353,0.5,0.01572375520271312,0
Mercedes,E Class,0.9,Sedan,0.09790979097909791,0.4166666666666667,Diesel,Automatic,0.3667334669338677,0.1,0.3253173012692051,1
Volvo,Rare,0.5,Sedan,0.1569156915691569,0.3125,Petrol,Manual,0.011022044088176353,0.5,0.11900724525975026,0
Opel,Astra,0.78,Hatchback,0.0929092909290929,0.25,Petrol,Manual,0.04458917835671343,0.22,0.1533066132264529,0
Mercedes,A Class,0.72,Coupe,0.1499149914991499,0.375,Diesel,Manual,0.018036072144288578,0.28,0.19839679358717435,0
Toyota,Corolla,0.66,Universal,0.1999199919991999,0.25,Diesel,Manual,0.050100200400801605,0.34,0.22066354932086396,1
Renault,Grand Scenic,0.86,Minivan,0.18091809180918092,0.2708333333333333,Diesel,Manual,0.07814629258517033,0.14,0.4514028056112224,2
Nissan,Primera,0.7,Sedan,0.17991799179917992,0.3333333333333333,Metan/Propan,Manual,0.036072144288577156,0.3,0.22344689378757515,1
BMW,Rare,0.96,SUV,0.050905090509050906,0.5833333333333334,Diesel,Automatic,0.9198396793587175,0.04,0.33867735470941884,1
Rare cheap,Rare,0.6,Sedan,0.29992999299929995,0.4583333333333333,Diesel,Manual,0.02303607214428858,0.4,0.28428285141711995,1
Hyundai,Santa FE,0.98,SUV,0.009900990099009901,0.4064583333333333,Diesel,Automatic,0.3296492985971944,0.02,0.09819639278557114,0
Dacia,Logan Mcv,0.9,Universal,0.08885888588858885,0.14583333333333334,Petrol,Manual,0.06412825651302605,0.1,0.29509018036072143,1
KIA,Sportage,0.96,Crossover,0.08990899089908991,0.37395833333333334,Diesel,Automatic,0.19738476953907816,0.04,0.5991983967935872,2
Toyota,Land Cruiser Prado,0.82,SUV,0.18691869186918691,0.5833333333333334,Diesel,Automatic,0.23847695390781562,0.18,0.3727454909819639,1
Toyota,Rav 4,0.64,SUV,0.18691869186918691,0.375,Petrol,Manual,0.04008016032064128,0.36,0.19523257040396585,0
Opel,Astra,0.82,Universal,0.18741874187418742,0.22916666666666666,Diesel,Manual,0.06212424849699399,0.18,0.37374749498997994,1
Nissan,Micra,0.86,Hatchback,0.12376237623762376,0.20833333333333334,Petrol,Automatic,0.06813627254509018,0.14,0.30824148296593185,1
Renault,Rare,0.4,Hatchback,0.23992399239923992,0.316875,Petrol,Manual,0.006513026052104208,0.6,0.1531449996767729,0
Skoda,Superb,0.74,Sedan,0.2859285928592859,0.375,Petrol,Manual,0.061122244488977955,0.26,0.4073862009733753,2
Hyundai,Rare,0.44,Sedan,0.07768476847684769,0.2708333333333333,Petrol,Manual,0.00501002004008016,0.56,0.051742795936700996,0
Renault,Grand Scenic,0.82,Minivan,0.1999199919991999,0.2708333333333333,Diesel,Automatic,0.06613226452905811,0.18,0.39879759519038077,1
Rare expensive,Rare,0.74,Universal,0.1479147914791479,0.2916666666666667,Petrol,Manual,0.031062124248496994,0.26,0.2098482679645004,1
Hyundai,Santa FE,0.88,SUV,0.1559155915591559,0.37395833333333334,Diesel,Automatic,0.17133266533066133,0.12,0.4446034926996851,2
Honda,Civic,0.66,Hatchback,0.2777977797779778,0.25,Petrol,Manual,0.03406813627254509,0.34,0.3073591627699845,1
Hyundai,Rare,0.58,Hatchback,0.2149214921492149,0.375,Petrol,Manual,0.011523046092184368,0.42,0.1938422299143742,0
Toyota,Corolla,0.62,Hatchback,0.11102210221022102,0.25,Metan/Propan,Manual,0.03206412825651302,0.38,0.10932965931863728,0
Volkswagen,Passat,0.88,Universal,0.17491749174917492,0.29125,Diesel,Automatic,0.15731462925851702,0.12,0.49899799599198397,2
Volkswagen,Passat,0.56,Sedan,0.29992999299929995,0.5416666666666666,Petrol,Automatic,0.02004008016032064,0.44,0.2593883419011937,1
Peugeot,206,0.7,Hatchback,0.2449244924492449,0.25,Diesel,Manual,0.023547094188376753,0.3,0.30485971943887774,1
Toyota,Avensis Verso,0.66,Minivan,0.3499349934993499,0.375,Diesel,Manual,0.03797595190380761,0.34,0.38766421732353595,1
Toyota,Camry,0.82,Sedan,0.1469146914691469,0.4791666666666667,Metan/Propan,Automatic,0.11322645290581163,0.18,0.2925851703406814,1
Mitsubishi,Outlander,0.76,Minivan,0.26992699269926995,0.5833333333333334,Metan/Propan,Automatic,0.09318637274549098,0.24,0.4142130414675505,2
Mazda,Rare,0.44,Sedan,0.22692269226922693,0.2916666666666667,Petrol,Manual,0.005060120240480962,0.56,0.15486144703199503,0
Renault,Megane,0.9,Universal,0.11191119111911191,0.2708333333333333,Diesel,Manual,0.0871743486973948,0.1,0.37207748830995324,1
BMW,7 Series,0.58,Sedan,0.43494349434943497,0.5416666666666666,Petrol,Automatic,0.04308617234468938,0.42,0.3942430315175806,1
Audi,100,0.38,Sedan,0.29992999299929995,0.4375,Metan/Propan,Manual,0.011022044088176353,0.62,0.18587174348697394,0
Toyota,Land Cruiser Prado,0.92,SUV,0.044904490449044904,0.5416666666666666,Diesel,Automatic,0.348687374749499,0.08,0.17835671342685372,0
Mercedes,Vito,0.66,Universal,0.2899289928992899,0.4166666666666667,Diesel,Manual,0.07014028056112225,0.34,0.32086395012246716,1
Dacia,Logan Mcv,0.8,Universal,0.1929192919291929,0.2708333333333333,Diesel,Manual,0.05060120240480962,0.2,0.3496083075241392,1
Lexus,RX Series,0.78,SUV,0.1499149914991499,0.6875,Hybrid,Automatic,0.15831663326653306,0.22,0.24849699398797595,1
Rare expensive,Rare,0.96,Universal,0.019901990199019903,0.2708333333333333,Petrol,Automatic,0.11823647294589178,0.04,0.13159652638610556,0
KIA,Sorento,0.68,SUV,0.2299229922992299,0.490625,Diesel,Manual,0.06312625250501001,0.32,0.269126488270659,1
Toyota,Rare,0.6,Minivan,0.47794779477947796,0.0,Diesel,Manual,0.04809619238476954,0.4,0.4541463880141235,2
Toyota,Corolla,0.64,Hatchback,0.26992699269926995,0.25,Petrol,Manual,0.03557114228456914,0.36,0.2827760784727349,1
Mercedes,A Class,0.6,Hatchback,0.14291429142914291,0.2916666666666667,Petrol,Automatic,0.024549098196392786,0.4,0.13445939498043705,0
Vaz,Rare,0.48,Sedan,0.019901990199019903,0.18729166666666666,Petrol,Manual,0.00250501002004008,0.52,0.01284049580642767,0
Audi,100,0.34,Sedan,0.17991799179917992,0.3333333333333333,Petrol,Manual,0.01002004008016032,0.66,0.10409053400919485,0
Volkswagen,Rare,0.76,Microvan,0.21992199219921993,0.3541666666666667,Diesel,Automatic,0.056112224448897796,0.24,0.33713581008170185,1
Dacia,Logan Mcv,0.72,Universal,0.28516651665166515,0.2708333333333333,Diesel,Manual,0.027054108216432865,0.28,0.37907548430193716,1
Renault,Laguna,0.5,Hatchback,0.18515451545154515,0.4166666666666667,Diesel,Manual,0.013026052104208416,0.5,0.14077077231385848,0
Ford,Mondeo,0.76,Sedan,0.05490549054905491,0.375,Petrol,Manual,0.08316633266533066,0.24,0.08278094650840143,0
Toyota,Prius,0.78,Hatchback,0.20992099209920992,0.3329166666666667,Hybrid,Automatic,0.08066132264529058,0.22,0.3486973947895792,1
Renault,Scenic,0.88,Hatchback,0.23992399239923992,0.2627083333333333,Diesel,Manual,0.0780561122244489,0.12,0.6850844546235327,2
Mercedes,Rare,0.92,Coupe,0.0672067206720672,0.375,Petrol,Automatic,0.1623246492985972,0.08,0.26773547094188377,1
Toyota,Land Cruiser Prado,0.68,SUV,0.2657725772577258,0.5833333333333334,Diesel,Automatic,0.13326653306613226,0.32,0.31138276553106214,1
Mercedes,E Class,0.9,Sedan,0.028102810281028102,0.375,Petrol,Automatic,0.250501002004008,0.1,0.09218436873747494,0
Nissan,Rare,0.4,Hatchback,0.27992799279927993,0.2916666666666667,Metan/Propan,Manual,0.002004008016032064,0.6,0.17900316762557372,0
Mercedes,S Class,0.62,Sedan,0.36993699369936994,0.625,Diesel,Automatic,0.0781563126252505,0.38,0.3687374749498998,1
Ford,Fiesta,0.86,Sedan,0.0699069906990699,0.2916666666666667,Petrol,Automatic,0.06312625250501001,0.14,0.17334669338677355,0
Volkswagen,Passat,0.58,Universal,0.11102210221022102,0.3541666666666667,Diesel,Automatic,0.03206412825651302,0.42,0.09920841683366734,0
Dacia,Logan,0.7,Sedan,0.17491749174917492,0.25,Petrol,Manual,0.16341683366733467,0.3,0.21718436873747496,1
Audi,A6,0.88,Universal,0.20776877687768777,0.375,Diesel,Automatic,0.18537074148296592,0.12,0.5930375035785858,2
Opel,Zafira,0.68,Minivan,0.26692669266926694,0.2916666666666667,Metan/Propan,Manual,0.03807615230460922,0.32,0.3127431333254745,1
Toyota,Rav 4,0.64,Crossover,0.1859185918591859,0.3333333333333333,Metan/Propan,Manual,0.014529058116232466,0.36,0.19417782934289637,0
Mazda,323,0.48,Sedan,0.51995199519952,0.2708333333333333,Petrol,Manual,0.013026052104208416,0.52,0.38395309136792105,1
BMW,5 Series,0.6,Sedan,0.22892289228922894,0.410625,Petrol,Manual,0.033066132264529056,0.4,0.2165282946846073,1
Audi,Q5,0.9,Crossover,0.0819081908190819,0.0,Petrol,Automatic,0.19739478957915832,0.1,0.27187708750835005,1
Volkswagen,Jetta,0.82,Sedan,0.16297529752975298,0.25,Hybrid,Automatic,0.08316633266533066,0.18,0.3247675350701403,1
Volkswagen,Touran,0.76,Minivan,0.12291229122912291,0.2916666666666667,Petrol,Manual,0.047094188376753505,0.24,0.1876059811931555,0
BMW,5 Series,0.64,Sedan,0.18991899189918993,0.4791666666666667,Diesel,Automatic,0.03806613226452906,0.36,0.19839679358717435,0
Renault,Kadjar,0.9,Crossover,0.019901990199019903,0.20833333333333334,Petrol,Automatic,0.09818637274549098,0.1,0.06479625918503673,0
Nissan,Rare,0.72,SUV,0.12291229122912291,0.4791666666666667,Diesel,Manual,0.07814629258517033,0.28,0.1623246492985972,0
Volvo,XC90,0.9,SUV,0.039903990399039906,0.375,Diesel,Automatic,0.19437875751503006,0.1,0.13159652638610556,0
Volvo,Rare,0.74,Universal,0.18991899189918993,0.46875,Diesel,Automatic,0.04608216432865731,0.26,0.26996850844546233,1
Skoda,Fabia,0.82,Hatchback,0.1629162916291629,0.25,Petrol,Manual,0.02755511022044088,0.18,0.3246492985971944,1
Volkswagen,Golf,0.62,Hatchback,0.20992099209920992,0.24541666666666667,Petrol,Manual,0.033066132264529056,0.38,0.20841683366733466,1
Dacia,Duster,0.78,Hatchback,0.15381538153815383,0.2708333333333333,Diesel,Manual,0.06613226452905811,0.22,0.25501002004008017,1
Mercedes,C Class,0.58,Sedan,0.29992999299929995,0.4166666666666667,Diesel,Manual,0.02905811623246493,0.42,0.27126981235197667,1
Volvo,XC60,0.88,SUV,0.1629162916291629,0.36854166666666666,Diesel,Automatic,0.20741482965931865,0.12,0.46464357286000574,2
Volkswagen,Sharan,0.8,Microvan,0.18115411541154117,0.25,Petrol,Manual,0.10119238476953908,0.2,0.32817635270541085,1
Opel,Zafira,0.68,Minivan,0.21004500450045005,0.289375,Metan/Propan,Manual,0.047094188376753505,0.32,0.24569609807851,1
Mercedes,E Class,0.82,Sedan,0.1619161916191619,0.375,Petrol,Automatic,0.16332665330661322,0.18,0.3226452905811623,1
Mercedes,Rare,0.74,Crossover,0.38857885788578855,0.625,Diesel,Automatic,0.1933867735470942,0.26,0.5543086172344689,2
Toyota,Camry,0.72,Sedan,0.0959095909590959,0.4583333333333333,Petrol,Automatic,0.0781563126252505,0.28,0.12625250501002003,0
Toyota,Corolla Verso,0.74,Microvan,0.2159215921592159,0.4166666666666667,Diesel,Manual,0.07314629258517034,0.26,0.3071858001717721,1
Volkswagen,Caddy,0.78,Combi,0.1999199919991999,0.25,Petrol,Manual,0.06312625250501001,0.22,0.331997327989312,1
Peugeot,Rare,0.72,Minivan,0.1499149914991499,0.2916666666666667,Diesel,Manual,0.017034068136272545,0.28,0.19839679358717435,0
Renault,Scenic,0.66,Universal,0.1769176917691769,0.2708333333333333,Diesel,Manual,0.026052104208416832,0.34,0.19505678022712092,0
Toyota,Auris,0.86,Hatchback,0.0779077907790779,0.25,Diesel,Manual,0.09619238476953908,0.14,0.1933867735470942,0
Mercedes,GLK Class,0.84,Crossover,0.19791979197919793,0.4166666666666667,Diesel,Automatic,0.18336673346693386,0.16,0.43887775551102204,2
Mercedes,Series (W124),0.48,Hatchback,0.1999199919991999,0.375,Metan/Propan,Manual,0.05811623246492986,0.52,0.14644103020856528,0
Renault,Rare,0.74,Microvan,0.3504710471047105,0.3745833333333333,Diesel,Manual,0.06367735470941883,0.26,0.4997652447752649,2
Chevrolet,Rare,0.68,Microvan,0.17391739173917392,0.2916666666666667,Metan/Propan,Manual,0.02555110220440882,0.32,0.20311210656607334,1
Mitsubishi,Rare,0.48,Minivan,0.12336833683368337,0.3333333333333333,Petrol,Manual,0.013527054108216433,0.52,0.08962814517924739,0
Volvo,XC60,0.78,Crossover,0.26392639263926393,0.4583333333333333,Diesel,Automatic,0.09819639278557114,0.22,0.43887775551102204,2
Mercedes,Vito,0.78,Microvan,0.18522952295229522,0.4166666666666667,Diesel,Manual,0.07014028056112225,0.22,0.30746659986639946,1
Mercedes,E Class,0.62,Sedan,0.2739273927392739,0.63,Diesel,Automatic,0.03206412825651302,0.38,0.2725450901803607,1
Dacia,Logan,0.68,Sedan,0.1349134913491349,0.25,Petrol,Manual,0.02755511022044088,0.32,0.15713780502180832,0
Smart,Rare,0.66,Hatchback,0.20992099209920992,0.1875,Petrol,Manual,0.027054108216432865,0.34,0.23179692718770875,1
KIA,Sportage,0.82,Crossover,0.1559155915591559,0.2916666666666667,Petrol,Manual,0.10420841683366733,0.18,0.3106212424849699,1
Mitsubishi,Outlander,0.8,Crossover,0.18991899189918993,0.4583333333333333,Petrol,Automatic,0.10771543086172344,0.2,0.344142831116779,1
KIA,Sportage,0.76,Crossover,0.21426442644264426,0.375,Petrol,Manual,0.07014028056112225,0.24,0.328415292122707,1
